project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_type_id	analytes.analyte_volume	analytes.concentration	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	d708600e-abac-4319-8194-a2e71814611b	DTB-040-BL	860a6e22-1c84-5ff3-a73f-11d3c18feb9f	'--	'--	'--	9ef6ca18-70c3-55b4-9f1a-977d6208383a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	d708600e-abac-4319-8194-a2e71814611b	DTB-040-BL	882d6be3-f322-5902-b382-f1811486e123	'--	'--	'--	d476310b-ed13-5d06-837a-4261cf6aba13	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	d708600e-abac-4319-8194-a2e71814611b	DTB-040-BL	01e2b96d-c723-553a-a9c5-aabeaedde2f5	'--	'--	'--	1bab344c-6b0e-5ac9-a137-377ab940d3f8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	e4c77fb8-8faf-4a26-b0e9-b048aec2c7ad	DTB-040-N	663cf115-440e-5519-9d70-0cf54745c45a	'--	'--	'--	c3451cd1-b621-521e-a529-79b037e01599	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	5d78ff97-42eb-4618-b234-95208b2131ec	DTB-008-BL	3a484020-4a83-55a4-b403-69cef5bb8948	'--	'--	'--	8083fe88-d2ac-5f3e-9149-9f465b0532eb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	5d78ff97-42eb-4618-b234-95208b2131ec	DTB-008-BL	80ca9e87-59a1-55d4-b143-57bffc368c0b	'--	'--	'--	b138388b-6b0c-5ba6-bbfb-7dec85adc984	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	5d78ff97-42eb-4618-b234-95208b2131ec	DTB-008-BL	ec51e750-c74f-50b9-909b-e7020afa6b95	'--	'--	'--	5f475afa-49d0-5c15-9f5c-ec92b0ceebfe	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	832b761d-62a5-4910-9390-cf5232657b89	DTB-008-N	d3454401-83da-59a1-b7a1-154e2bc98639	'--	'--	'--	c7698f6f-8dca-5a25-a1da-329edc8fe516	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	4e900b5b-4c8c-422a-81d6-37969d647699	DTB-156-BL	638c75d2-5412-559b-a7aa-dc15eeca9cd0	'--	'--	'--	b865acc7-778c-5c14-9df5-0d1de5edadab	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	4e900b5b-4c8c-422a-81d6-37969d647699	DTB-156-BL	0a3466d0-a215-5d00-bb1e-9b543e0eb850	'--	'--	'--	2b6e1d77-23d0-50cc-8555-b45619409394	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	4e900b5b-4c8c-422a-81d6-37969d647699	DTB-156-BL	60621d4f-4023-5527-ab54-a9d382e6a5e7	'--	'--	'--	e98a203a-2b6e-5a26-a847-97de666c6306	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	ccc7d7ee-eba4-4e29-a3a9-3aacea4d3d59	DTB-156-N	dc6878c5-9c96-5508-a325-064b77f043e5	'--	'--	'--	3cf8ec35-449b-5fc3-8643-66b603523e1b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	6e32ee2e-4c5b-47b1-bc2e-2149d631ce41	DTB-074-TUMOR_ADJACENT-N	17e491ef-b311-5921-9eb6-d02f5828ca94	'--	'--	'--	1fa437df-580d-5b37-835f-12d8cb9caa76	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	ce382de1-86ab-4910-a172-64d5f48ddc83	DTB-074-BL	3c995ce5-f0de-5bbd-915b-a2f7dd6ebc43	'--	'--	'--	2f7d2518-89b5-5f21-9c07-b8212064a879	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	ce382de1-86ab-4910-a172-64d5f48ddc83	DTB-074-BL	d27692b3-7efd-5771-8423-ac0f6464ccb2	'--	'--	'--	278585e9-eed9-50cb-b561-a6fecff55766	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	ce382de1-86ab-4910-a172-64d5f48ddc83	DTB-074-BL	af3f4930-6a71-5c43-ae5e-0154557d7a97	'--	'--	'--	800d93af-2a4a-5ef8-a545-109a6cb5cefc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	f6b47e31-a395-4977-8f5e-1b10ccd3c7ad	DTB-074-N	76ed9d74-a961-5cbb-9510-4e8dac2fae3a	'--	'--	'--	ccb95d23-8c2f-5444-9347-dd080fcaaf7a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	45a5dd1b-6930-49b1-8694-8342184e97c1	DTB-024-PRO	50e67dd2-0cf2-5789-bc96-0785d7bf0cca	'--	'--	'--	66bbb67a-140a-540a-b150-66801ae6881f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	45a5dd1b-6930-49b1-8694-8342184e97c1	DTB-024-PRO	113a90bb-71f9-507d-b956-73368cfd87e9	'--	'--	'--	cef72a6b-0258-521d-9eee-d6f3f5e08741	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	45a5dd1b-6930-49b1-8694-8342184e97c1	DTB-024-PRO	14f254a4-4854-5927-b8d3-9ef6bc45d610	'--	'--	'--	715c8976-391b-5c8e-9c60-d22dc42cc40d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	c60cfa39-0886-48fa-a54a-2c77aafd82d2	DTB-024-N	037ab747-4169-5cbb-8371-ab09242f86d8	'--	'--	'--	b87debf6-fb9c-523b-9b9d-bdacddd056fb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	13853f19-820a-447e-be14-e2dd345095f0	DTB-005-N	77c70325-6327-5dc2-8d35-ba00e3ef120d	'--	'--	'--	d5e2b1db-17af-5d57-88ec-ee9012829650	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	5f150678-e02c-46e7-8ee4-c125c9d266e4	DTB-005-BL	5f904d08-70c7-5cdb-82fd-2aa787ace60a	'--	'--	'--	3f6d09d6-5559-5849-b3d2-a2bc81b53ca9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	5f150678-e02c-46e7-8ee4-c125c9d266e4	DTB-005-BL	14e5ceeb-0794-59f1-a5d0-04af364f10be	'--	'--	'--	5a16df17-c549-5e02-af43-043f4b2d4771	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	5f150678-e02c-46e7-8ee4-c125c9d266e4	DTB-005-BL	b87c24da-e965-5e11-ac7f-469a9428906c	'--	'--	'--	3ee82bf9-93fb-5d42-a9a1-784b66613fc7	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	58c9080f-91a1-43e7-861b-43e6e9dc00c0	DTB-085-BL	4885ef57-010c-5b48-ab84-6309efb34cea	'--	'--	'--	55103ec4-f6a5-5cf7-94d9-f12f0710d09b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	58c9080f-91a1-43e7-861b-43e6e9dc00c0	DTB-085-BL	045d6fdb-ba5e-5732-9f19-5d24a565c6a6	'--	'--	'--	f939144b-900f-5986-a055-e7baaadbbd8e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	58c9080f-91a1-43e7-861b-43e6e9dc00c0	DTB-085-BL	ef114380-36f7-5504-b482-2c02b59b0b62	'--	'--	'--	1adf0c64-41b6-52bd-a968-3e13af1ad2c4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	cc5ce41c-8344-44bc-b902-df976126e220	DTB-085-N	11357e41-87b4-5c1c-ab3b-ab1364deaad7	'--	'--	'--	6de72d80-5a94-5007-bcc2-b4f3d40ce9d6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	00020a53-a03e-4806-8cf6-a6358d8fd02f	DTB-042-N	f3707710-2388-5214-b2a9-82d116730b54	'--	'--	'--	186e80a8-670a-5ee5-9254-928681dedea3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	60d41041-c653-45ef-b79b-963c4835efc3	DTB-042-BL	95f82221-49fb-5d97-87a7-92d7e5d153e0	'--	'--	'--	4869a604-5b98-54c6-ae57-d0a1a504250c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	60d41041-c653-45ef-b79b-963c4835efc3	DTB-042-BL	26dca8a9-77ac-54c6-abac-b62d3dd6f1c4	'--	'--	'--	44adacca-9b52-50dd-889c-0f10b843c1b4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	60d41041-c653-45ef-b79b-963c4835efc3	DTB-042-BL	1e2b0d82-abf0-5aa5-83a5-084a284004aa	'--	'--	'--	30b6fbf4-7973-57a9-866b-2060807fb924	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	1db531ab-ab43-42fa-9048-e6b65447a648	DTB-201-N	f5c17a52-f55b-5c56-bfe9-5be172ad91e8	'--	'--	'--	3428dbdb-32c8-590a-bba9-b902e05a83a2	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	336c6fcb-9614-4909-95fc-dd8ac0d7891f	DTB-201-PRO	431c55ab-e0a7-5e3c-916d-1f560d7e95a1	'--	'--	'--	cb75f191-862a-59be-86eb-823732a02392	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	336c6fcb-9614-4909-95fc-dd8ac0d7891f	DTB-201-PRO	82560c00-b8d0-5ee8-bf09-6b1b62299ced	'--	'--	'--	66582b7c-ea12-5bd9-9d43-5a2c58c49752	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	336c6fcb-9614-4909-95fc-dd8ac0d7891f	DTB-201-PRO	d22a14ed-234b-573c-b1a4-a166cd310c95	'--	'--	'--	ecf5c095-290b-5a30-a60b-801b6cf3aabb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	b624711b-9d4c-49f6-9ead-bdeab046be17	DTB-127-PRO	8ce34916-c509-5ba6-8179-8dd47237eb4a	'--	'--	'--	b965078a-4b2a-59d4-80d7-de7b6629e440	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	b624711b-9d4c-49f6-9ead-bdeab046be17	DTB-127-PRO	7b13890a-218e-560e-b3ab-73155f96aa7d	'--	'--	'--	6f3047d5-b6cc-5ed9-899a-49812d9633ce	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	b624711b-9d4c-49f6-9ead-bdeab046be17	DTB-127-PRO	376eba54-b8a4-541b-bebd-b881ad389156	'--	'--	'--	c1e30889-808d-5051-ac59-42e8d006d540	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	da87e3a7-e98f-4b08-b62e-6972e4239b03	DTB-127-N	08d7fef6-43ef-5deb-90a5-13ffb5856542	'--	'--	'--	7894c325-87e4-5b56-b335-6a5ce0ba8d3c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	13d432e8-ad7d-4e22-8383-6967f3855dc6	DTB-111-PRO	10ad96d3-ebde-5e3d-b939-608a2f259a09	'--	'--	'--	2d4bb884-053d-59dd-b5f6-ffb9f0a813a9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	13d432e8-ad7d-4e22-8383-6967f3855dc6	DTB-111-PRO	9da9820b-c1d2-55ae-91cd-795fdc0ed34c	'--	'--	'--	e8b47afe-d38a-58b3-98d5-d5f678dd04af	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	13d432e8-ad7d-4e22-8383-6967f3855dc6	DTB-111-PRO	477070f6-5177-558c-ba0c-f5472cdc2dff	'--	'--	'--	619ca569-9022-58e5-a95b-194b7633b4a1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	faab2784-0bed-4e14-b3e9-5a096909a74b	DTB-111-N	c58ba1b6-d775-517d-8bf1-01d35c0598d5	'--	'--	'--	77256ac9-789e-53d6-97dd-709f45cd881b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	3dac4c19-5257-42fd-a895-a33bd9cad368	DTB-175-BL	f97324c7-8d02-595e-84b5-5569ed94317e	'--	'--	'--	1cf5b6c8-2464-5232-88ce-ca0a07040555	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	3dac4c19-5257-42fd-a895-a33bd9cad368	DTB-175-BL	ff98ef96-456c-559f-97a5-1423b00c6ebf	'--	'--	'--	70ca35d0-52a6-5c21-bab2-6f02c497caf7	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	3dac4c19-5257-42fd-a895-a33bd9cad368	DTB-175-BL	3b133bf3-5029-5c9b-b929-2def181087f8	'--	'--	'--	82a7be37-bc0a-531f-9a77-59ea88e38c2c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	a1d6a436-6fee-4e69-b807-3ba8f71a7e05	DTB-175-N	e87b683a-dfb2-5058-aa4c-be60a901d628	'--	'--	'--	4caab113-6f6a-5e94-9785-306ec36d4b14	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	93e87594-ad2a-4cbe-9262-930c28848b16	DTB-011-N	69423730-a708-5fc2-b6bb-f9c6a828aeb2	'--	'--	'--	f605987c-9e4d-5f32-a5fc-8f184deb2cd2	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	e67eb638-021e-4b97-932e-6cd6453ab258	DTB-011-BL	6d25f8c6-a2c3-5a67-ad20-37048e4eac3a	'--	'--	'--	599158d9-3458-5c6c-8609-ff2d299a5fd3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	e67eb638-021e-4b97-932e-6cd6453ab258	DTB-011-BL	228a5212-20ee-589c-add4-e5a813e6d4c3	'--	'--	'--	fd52e6b0-aa23-5944-abe3-3b4c03b1ffaf	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	e67eb638-021e-4b97-932e-6cd6453ab258	DTB-011-BL	0edeb4b6-fc4e-5924-90b1-a9e74c1b49ba	'--	'--	'--	0b8c152b-cace-5f79-8b4e-bff3a962f497	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	1ce2e895-50bd-4088-bbf6-0aec2217bb48	DTB-190-BL	25e0daa2-ce45-5b90-a9e2-e62f8a8ecace	'--	'--	'--	fa6f41ef-1e8f-561c-8dc7-a6d024587004	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	1ce2e895-50bd-4088-bbf6-0aec2217bb48	DTB-190-BL	0da8c0f9-e3a0-5e74-9855-b9b021459975	'--	'--	'--	55becbf9-c55e-52f6-b50b-2e2d04456209	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	1ce2e895-50bd-4088-bbf6-0aec2217bb48	DTB-190-BL	18223314-9526-57f4-b1e1-282c960c8057	'--	'--	'--	d40e4e84-9d86-501f-82d1-afec3d751193	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	d6abc2b4-3763-4013-98c7-ac74a572cc21	DTB-190-N	c46bd307-a52b-5de8-b3d9-3cf9651e3e3a	'--	'--	'--	efbc1562-e76a-5766-98bd-9527770734ed	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	57816c48-ade5-46b8-bc76-0afd937bfe9e	DTB-216-PRO	b5bdc7ca-26c0-5761-ae89-3e3fae9bf5b2	'--	'--	'--	65baa8dd-4c79-51de-988b-cd738d8cd7f6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	57816c48-ade5-46b8-bc76-0afd937bfe9e	DTB-216-PRO	fb8664c0-34ea-5857-8883-0565122332f7	'--	'--	'--	91fae8e4-c3e7-5fc5-a8bf-72fd2dce8406	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	57816c48-ade5-46b8-bc76-0afd937bfe9e	DTB-216-PRO	077731ee-1c2b-5974-a0e0-134c3c73e0d5	'--	'--	'--	c7d756a1-69e0-5c32-a7c4-cd11360295fc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	a8e78999-c0bc-403e-b480-15baee63fd1c	DTB-216-N	f84c590e-d28f-5aa1-859b-423d0e87e8de	'--	'--	'--	5fbfd117-a82f-5acb-b93a-4f5be63c79ec	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	14131927-0338-4c75-817e-c33cf0d7bb07	DTB-251-BL	20126c26-8800-5b03-9c88-55eb0bbf528e	'--	'--	'--	0cbc2468-8f13-5d8a-9977-9a5d9a69eea8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	14131927-0338-4c75-817e-c33cf0d7bb07	DTB-251-BL	84dd316e-aa9b-5a09-87d1-7305175e26bb	'--	'--	'--	dd81ba74-2556-5d3e-821f-6f75707336db	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	14131927-0338-4c75-817e-c33cf0d7bb07	DTB-251-BL	f96ab1ce-b81c-5e19-bcd9-8e1995de4761	'--	'--	'--	eca3af80-64cd-5da9-aa9a-821a1a59e0aa	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	2b80b99a-08fd-4692-8aa4-13ac9859a205	DTB-251-N	b13e32ae-abbd-500c-910a-277d4532614c	'--	'--	'--	c07f1c63-7596-5a02-80ee-8578d46350c1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	47e0eb28-5d21-4f25-9563-1baaebc7a058	DTB-222-BL	002fdc74-4f29-50ea-9d91-9c0119489d19	'--	'--	'--	6b9031c1-7353-5e79-8831-8e19ecf31397	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	47e0eb28-5d21-4f25-9563-1baaebc7a058	DTB-222-BL	40956607-5e65-529d-ac46-60f7794da268	'--	'--	'--	77a350d8-4c54-57bb-87fa-204613f28493	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	47e0eb28-5d21-4f25-9563-1baaebc7a058	DTB-222-BL	aee90db4-a8c5-59c2-8019-8115628f9c2b	'--	'--	'--	a89e9178-ff51-5ead-affd-485bd30c12ba	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	c29b87f7-a89a-4402-bb6c-d97743c30fed	DTB-222-N	79f7571f-4c17-5e46-9c73-897d6b8f544d	'--	'--	'--	4717bef0-4b41-57b8-9d94-b7248c9b0309	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	06b85599-e562-40b9-80a4-f29a04878354	DTB-132-N	6fd05154-22c2-54e7-b867-0eb5e693c526	'--	'--	'--	3ab81656-5a7f-5e7b-afa7-e1b84ff9b0f1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	eaa765e3-e4b4-47db-b4e3-2dbc22db347d	DTB-132-BL	380a7016-8f9a-5b64-b688-1f759fbefaa8	'--	'--	'--	82e0562e-5e46-5a4f-93a4-64d076782f79	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	eaa765e3-e4b4-47db-b4e3-2dbc22db347d	DTB-132-BL	1ea7eca0-f824-5ba6-a0d8-207246ac8789	'--	'--	'--	ae975e1d-ec88-5bc5-8544-9b94481832ba	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	eaa765e3-e4b4-47db-b4e3-2dbc22db347d	DTB-132-BL	959c6b85-2cf4-5526-a4d5-868750221a92	'--	'--	'--	73bd132d-4790-5c5b-aa12-c4d0c35aace4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d1573b90-6a1a-4ab2-a413-ba04b129798b	DTB-167	923a10d3-9ccd-48bd-a450-d17b5faa58da	DTB-167-N	7860a799-e390-5fec-b8d1-4b1a67c6de1e	'--	'--	'--	a5da6637-60c0-5eb0-a6a1-9605e4ebfb1e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d1573b90-6a1a-4ab2-a413-ba04b129798b	DTB-167	e49f7afd-2ee5-4b2f-a756-9412cf755e5f	DTB-167-PRO	1b898861-76c7-55a3-a384-3ecbd2a84d5a	'--	'--	'--	6f6fd16b-c962-58bc-8d3f-a9f07f464207	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
